"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.944759495E1	-1.652244091E0	1.974078655E0	2.202593327E0	3.387966121E0
1.944859255E1	-1.596012712E0	1.992024899E0	2.154736757E0	3.340405704E0
1.944958995E1	-1.290927768E0	1.999203324E0	1.269392371E0	2.697158769E0
1.945058714E1	-1.244267821E0	2.009970903E0	1.191625714E0	2.647292444E0
1.945158469E1	-9.738788009E-1	2.019542217E0	4.414757788E-1	2.285145849E0
1.945258261E1	-9.248259664E-1	2.033899307E0	4.103690982E-1	2.271662884E0
1.945358042E1	-7.477570772E-1	2.035095692E0	-2.129612118E-1	2.178556311E0
1.945457813E1	-6.089733839E-1	2.015953064E0	-2.524427772E-1	2.121000399E0
1.945557568E1	-5.515456200E-1	2.003988981E0	-5.192425251E-1	2.142378867E0
1.945657308E1	-4.689932466E-1	2.003988981E0	-5.587241054E-1	2.132627283E0
1.945757058E1	-4.079762697E-1	2.001596212E0	-8.997012973E-1	2.232105387E0
1.945856818E1	-3.517449200E-1	2.000399828E0	-9.032905698E-1	2.222894018E0
1.945956547E1	-2.931207716E-1	1.990828395E0	-8.901300430E-1	2.200374736E0
1.946056245E1	-2.440679073E-1	1.984846354E0	-8.757730722E-1	2.183154292E0
1.946155906E1	-2.165504545E-1	1.984846354E0	-8.398807645E-1	2.166081449E0
1.946255667E1	-1.902294010E-1	1.984846354E0	-7.776673436E-1	2.140226336E0
1.946355443E1	-1.698904037E-1	1.975275040E0	-1.890329868E-1	1.991559113E0
1.946455234E1	-1.555334777E-1	1.965703845E0	-1.555334777E-1	1.977971924E0
1.946554995E1	-1.639083475E-1	1.958525300E0	2.273181528E-1	1.978474372E0
1.946654724E1	-1.818545163E-1	1.951346874E0	2.811566591E-1	1.979867358E0
1.946754453E1	-2.069791555E-1	1.946561217E0	9.164510965E-1	2.161440158E0
1.946854183E1	-2.380858511E-1	1.946561217E0	9.702895880E-1	2.187977909E0
1.946954141E1	-2.727817893E-1	1.947757602E0	1.915454507E0	2.745384408E0
1.947054328E1	-3.194418252E-1	1.947757602E0	2.048256159E0	2.844495746E0
1.947154104E1	-3.816552162E-1	1.947757602E0	2.973082066E0	3.574721996E0
1.947253469E1	-4.534398913E-1	1.945364833E0	3.050848961E0	3.646605469E0
1.947352953E1	-5.180460811E-1	1.956132531E0	4.088137627E0	4.561545295E0
1.947452672E1	-5.778666735E-1	1.953739643E0	4.150351048E0	4.623466481E0
1.947552433E1	-6.352944374E-1	1.945364833E0	5.289334297E0	5.671428450E0
1.947652235E1	-6.939185858E-1	1.933400750E0	5.453242779E0	5.827299398E0
1.947752042E1	-7.716853023E-1	1.907079697E0	6.433103561E0	6.754056012E0
1.947851854E1	-8.482556343E-1	1.872383714E0	6.565905571E0	6.880150751E0
1.947951615E1	-9.128618240E-1	1.830509305E0	7.479963779E0	7.754607609E0
1.948051323E1	-9.702895880E-1	1.776670814E0	7.554141045E0	7.820682067E0
1.948150995E1	-1.025324464E0	1.725225091E0	8.549555779E0	8.781947158E0
1.948250766E1	-1.071984529E0	1.670190215E0	8.810373306E0	9.031133040E0
1.948350516E1	-1.125823021E0	1.596012712E0	9.816555023E0	1.000897031E1
1.948450245E1	-1.170090318E0	1.518245935E0	9.952945709E0	1.013584285E1
1.948549964E1	-1.203589797E0	1.440479279E0	1.088853931E1	1.104915822E1
1.948649672E1	-1.229910851E0	1.353141189E0	1.101894855E1	1.116964185E1
1.948749354E1	-1.239482164E0	1.266999602E0	1.171765232E1	1.185094848E1
1.948849136E1	-1.243071318E0	9.750752449E-1	1.178225899E1	1.188770898E1
1.948948896E1	-1.223928809E0	9.343972206E-1	1.280519009E1	1.289744134E1
1.949048636E1	-1.184447169E0	8.901300430E-1	1.286142159E1	1.294648260E1
1.949148375E1	-1.152144074E0	8.374879360E-1	1.353859043E1	1.361331161E1
1.949248115E1	-1.124626637E0	7.752745152E-1	1.361276817E1	1.368112908E1
1.949347854E1	-1.086341500E0	7.190431952E-1	1.446939850E1	1.452792669E1
1.949447594E1	-1.034895778E0	6.592226624E-1	1.452323723E1	1.457497868E1
1.949547323E1	-9.834501147E-1	5.946164131E-1	1.510588932E1	1.514954240E1
1.949647042E1	-9.284151793E-1	5.359922647E-1	1.517049599E1	1.520832637E1
1.949746844E1	-8.781659007E-1	4.941178858E-1	1.585484314E1	1.588683036E1
1.949846865E1	-8.135597110E-1	4.713860750E-1	1.588355637E1	1.591136220E1
1.949946599E1	-7.537391186E-1	4.618147612E-1	1.631306839E1	1.633700082E1
1.950046047E1	-6.999006271E-1	4.582255483E-1	1.635374641E1	1.637512911E1
1.950145599E1	-6.448656917E-1	4.594219327E-1	1.690529251E1	1.692382448E1
1.950245380E1	-5.850451589E-1	4.917250574E-1	1.693280983E1	1.695004779E1
1.950345130E1	-5.288137794E-1	5.324030519E-1	1.727857208E1	1.729485907E1
1.950444849E1	-4.857429862E-1	5.742774606E-1	1.731207275E1	1.732840454E1
1.950544531E1	-4.462614357E-1	6.221339107E-1	1.737189293E1	1.738875682E1
1.950644313E1	-3.996013701E-1	6.771687865E-1	1.744487381E1	1.746258460E1
1.950744073E1	-3.469592929E-1	7.322037220E-1	1.752622986E1	1.754494902E1
1.950843813E1	-2.979064286E-1	7.908278704E-1	1.758844376E1	1.760873393E1
1.950943563E1	-2.356930375E-1	8.482556343E-1	1.762074661E1	1.764272655E1
1.951043323E1	-1.782652885E-1	8.889335990E-1	1.763151360E1	1.765480822E1
1.951143063E1	-1.208375469E-1	9.367900491E-1	1.757647896E1	1.760184053E1
1.951242781E1	-6.699903309E-2	9.834501147E-1	1.751665878E1	1.754437226E1
1.951342531E1	-1.794617064E-2	1.010967612E0	1.745923042E1	1.748848491E1
1.951442313E1	4.067798331E-2	1.027717352E0	1.739342690E1	1.742381005E1
1.951542078E1	1.016949639E-1	1.036092162E0	1.700818253E1	1.704001472E1
1.951641828E1	1.758724600E-1	1.031306505E0	1.697468376E1	1.700689310E1
1.951741573E1	2.452643216E-1	1.015753269E0	1.656790352E1	1.660082336E1
1.951841313E1	2.967100143E-1	9.966106415E-1	1.653440475E1	1.656707005E1
1.951941162E1	3.565305769E-1	9.726824164E-1	1.633460426E1	1.636742257E1
1.952041120E1	4.139583111E-1	9.487541914E-1	1.618864250E1	1.622170281E1
1.952140849E1	4.666004181E-1	9.224331379E-1	1.585843182E1	1.589208792E1
1.952240349E1	5.180460811E-1	8.853443861E-1	1.582134342E1	1.585456130E1
1.952339912E1	5.826523304E-1	8.303094506E-1	1.541336727E1	1.544670800E1
1.952439651E1	6.436693072E-1	7.884350419E-1	1.537508202E1	1.540873411E1
1.952539375E1	6.987041831E-1	7.441678643E-1	1.486182117E1	1.489683530E1
1.952639084E1	7.597211599E-1	7.058826685E-1	1.484866047E1	1.488483001E1
1.952738636E1	8.159525394E-1	6.807580590E-1	1.437847137E1	1.441768529E1
1.952838031E1	8.662018180E-1	6.652047038E-1	1.434975719E1	1.439125896E1
1.952937740E1	9.104689956E-1	6.687939167E-1	1.392024612E1	1.396601200E1
1.953037875E1	9.535398483E-1	6.747759581E-1	1.386999607E1	1.391910025E1
1.953137818E1	1.001396298E0	6.915257573E-1	1.347398472E1	1.352883094E1
1.953237568E1	1.038485050E0	7.094719410E-1	1.343450260E1	1.349324504E1
1.953337297E1	1.062413216E0	7.513462901E-1	1.298465252E1	1.304969134E1
1.953437005E1	1.077966571E0	7.992027402E-1	1.293799210E1	1.300739699E1
1.953536771E1	1.111466169E0	8.482556343E-1	1.249890900E1	1.257686848E1
1.953636594E1	1.153340459E0	8.949156404E-1	1.246182060E1	1.254703315E1
1.953736339E1	1.182054400E0	9.427721500E-1	1.195693493E1	1.205215188E1
1.953836005E1	1.211964726E0	9.894321561E-1	1.193300629E1	1.203513496E1
1.953935703E1	1.232303619E0	1.046859860E0	1.165543938E1	1.176706229E1
1.954035433E1	1.251446247E0	1.118644595E0	1.161117172E1	1.173187079E1
1.954135182E1	1.293320656E0	1.188036442E0	1.106441212E1	1.120291589E1
1.954234953E1	1.329213023E0	1.261017561E0	1.103091240E1	1.118203921E1
1.954334724E1	1.354337573E0	1.328016520E0	1.071745300E1	1.088400923E1
1.954434495E1	1.377069473E0	1.375872970E0	1.067318535E1	1.084925031E1
1.954534261E1	1.400997639E0	1.426122308E0	1.025324535E1	1.044632277E1
1.954634021E1	1.430907965E0	1.485942841E0	1.022931671E1	1.043525007E1
1.954733781E1	1.457229018E0	1.529013634E0	9.934999466E0	1.015704748E1
1.954833542E1	1.475175142E0	1.570888042E0	9.901499748E0	1.013328812E1
1.954933271E1	1.487139225E0	1.619940877E0	9.633503914E0	9.881305034E0
1.955032969E1	1.497906923E0	1.671386600E0	9.615557671E0	9.874016793E0
1.955132641E1	1.509871125E0	1.708475351E0	9.556933403E0	9.825150122E0
1.955232401E1	1.527817249E0	1.734796405E0	9.499505997E0	9.776725336E0
1.955332203E1	1.545763373E0	1.758724689E0	9.162117958E0	9.456579848E0
1.955432047E1	1.560120344E0	1.775474429E0	9.138189316E0	9.438897653E0
1.955531797E1	1.580459356E0	1.788634896E0	9.111868858E0	9.419300434E0
1.955631453E1	1.601994753E0	1.794616938E0	9.087940216E0	9.400941150E0
1.955731141E1	1.618744493E0	1.791027784E0	9.030512810E0	9.347634774E0
1.955830995E1	1.630708575E0	1.774278045E0	8.973084450E0	9.291045021E0
1.955930005E1	1.646261930E0	1.762313843E0	8.908478737E0	9.229134403E0
1.956028172E1	1.667797327E0	1.759921074E0	8.858229637E0	9.184067858E0
1.956127828E1	1.682154298E0	1.756331801E0	8.520841599E0	8.861099595E0
1.956229099E1	1.700100541E0	1.744367719E0	8.513663292E0	8.855259637E0
1.956329594E1	1.734796405E0	1.718046665E0	8.502895355E0	8.846492657E0
1.956429313E1	1.762313843E0	1.689332843E0	8.492127419E0	8.836052491E0
1.956529005E1	1.783849239E0	1.663011789E0	8.422736168E0	8.768706340E0
1.956628797E1	1.811366796E0	1.642672777E0	8.355736732E0	8.706190893E0
1.956728531E1	1.841277003E0	1.617548108E0	8.173882484E0	8.533411847E0
1.956828208E1	1.868794441E0	1.584048629E0	8.054241180E0	8.418574922E0
1.956928255E1	1.878365755E0	1.538584948E0	8.007580757E0	8.367607253E0
1.957028808E1	1.893919110E0	1.506281853E0	7.951349735E0	8.311424501E0
1.957128620E1	1.911865234E0	1.459621787E0	7.884350777E0	8.243100849E0
1.957227693E1	1.939382792E0	1.403390527E0	7.834101200E0	8.191694098E0
1.957326943E1	1.972882271E0	1.357926846E0	7.761120319E0	8.122266825E0
1.957426495E1	2.017149448E0	1.306481123E0	7.488338470E0	7.864540538E0
1.957526125E1	2.066202402E0	1.250249863E0	7.473981380E0	7.854471005E0
1.957625969E1	2.108076811E0	1.186840057E0	7.467999458E0	7.850069622E0
1.957725849E1	2.148754835E0	1.136590719E0	7.483552933E0	7.868452853E0
1.957825766E1	2.185843468E0	1.081555843E0	7.508677483E0	7.894802863E0
1.957925563E1	2.213361025E0	1.032503009E0	7.560122967E0	7.944840386E0
1.958025240E1	2.249253273E0	9.798609018E-1	7.605587006E0	7.991509330E0
1.958124932E1	2.300698996E0	9.236295223E-1	7.660621643E0	8.051796776E0
1.958224641E1	2.356930256E0	8.829515576E-1	7.725227833E0	8.124891923E0
1.958324427E1	2.392822742E0	8.566305041E-1	8.121239662E0	8.509638661E0
1.958424427E1	2.415554523E0	8.291130662E-1	8.146365166E0	8.537306223E0
1.958524172E1	2.440679073E0	8.087740541E-1	8.352147102E0	8.738958235E0
1.958623662E1	2.474178553E0	8.039883971E-1	8.511270523E0	8.899982178E0
1.958723250E1	2.513660192E0	8.075776696E-1	8.807980537E0	9.195172125E0
1.958823063E1	2.541177750E0	8.231309652E-1	8.824729919E0	9.220140297E0
1.958922828E1	2.565105915E0	8.482556343E-1	9.136993408E0	9.528061425E0
1.959022547E1	2.604587555E0	8.685946465E-1	9.183652878E0	9.585291502E0
1.959122266E1	2.635694027E0	8.937192559E-1	9.567701340E0	9.964262443E0
1.959221985E1	2.671586514E0	9.152546525E-1	9.614361763E0	1.002052981E1
1.959321714E1	2.714657307E0	9.200403094E-1	1.008455086E1	1.048398800E1
1.959421453E1	2.775674343E0	9.248259664E-1	1.013121128E1	1.054519384E1
1.959521219E1	2.831905603E0	9.200403094E-1	1.065045357E1	1.105885730E1
1.959621011E1	2.879761934E0	9.092726111E-1	1.069950676E1	1.111751997E1
1.959720797E1	2.941975355E0	8.901300430E-1	1.110030460E1	1.151799951E1
1.959820578E1	3.008974552E0	8.518448472E-1	1.115414238E1	1.158423324E1
1.959920349E1	3.083152056E0	8.051848412E-1	1.190070343E1	1.231993877E1
1.960020110E1	3.154936552E0	7.537391186E-1	1.197248840E1	1.240412133E1
1.960119849E1	3.218346357E0	7.082754970E-1	1.284108257E1	1.325717953E1
1.960219568E1	3.281756163E0	6.759724021E-1	1.297508049E1	1.340073043E1
1.960319271E1	3.343969584E0	6.436693072E-1	1.366182041E1	1.407983593E1
1.960419084E1	3.413361549E0	6.101697683E-1	1.372044468E1	1.415181778E1
1.960518896E1	3.488735437E0	5.575276613E-1	1.464527130E1	1.506539357E1
1.960618709E1	3.558127165E0	4.917250574E-1	1.477209091E1	1.520252388E1
1.960718479E1	3.622733593E0	4.474578202E-1	1.554616833E1	1.596896261E1
1.960818209E1	3.686143398E0	4.163511395E-1	1.561556053E1	1.605013184E1
1.960917964E1	3.749552965E0	3.744767308E-1	1.657986832E1	1.700268842E1
1.961017745E1	3.817748547E0	3.290131092E-1	1.664447403E1	1.707987030E1
1.961117505E1	3.894318819E0	2.775674164E-1	1.766501236E1	1.809130798E1
1.961217245E1	3.966103554E0	2.249253243E-1	1.782413673E1	1.826144625E1
1.961316984E1	4.028316975E0	1.734796464E-1	1.864128494E1	1.907236056E1
1.961416724E1	4.079762459E0	1.244267747E-1	1.877408600E1	1.921265856E1
1.961516495E1	4.138386726E0	6.699903309E-2	1.954696846E1	1.998035809E1
1.961616297E1	4.175475597E0	-5.982056726E-3	1.961157417E1	2.005114645E1
1.961716026E1	4.191029072E0	-6.460621208E-2	2.034138489E1	2.076874666E1
1.961815682E1	4.195814610E0	-1.256231815E-1	2.040599060E1	2.083326892E1
1.961915537E1	4.207778454E0	-1.818545163E-1	2.112264252E1	2.153844232E1
1.962015589E1	4.206582069E0	-2.213360965E-1	2.117887306E1	2.159372563E1
1.962115349E1	4.192225456E0	-2.632105052E-1	2.176511383E1	2.216673666E1
1.962214818E1	4.171886444E0	-2.979064286E-1	2.179263306E1	2.219036368E1
1.962314391E1	4.135993958E0	-3.170489967E-1	2.216232300E1	2.254718445E1
1.962414193E1	4.076173306E0	-3.170489967E-1	2.218744850E1	2.256099687E1
1.962513922E1	3.895515203E0	-3.242274821E-1	2.254637146E1	2.288272336E1
1.962613578E1	3.759124279E0	-3.457628787E-1	2.256192398E1	2.287555422E1
1.962713281E1	3.688536167E0	-3.864408433E-1	2.284906387E1	2.314809615E1
1.962813167E1	3.359523058E0	-4.223332107E-1	2.287179565E1	2.312106825E1
1.962912927E1	3.177668571E0	-4.881358147E-1	2.288495636E1	2.310967507E1
1.963012563E1	3.011367321E0	-7.597211599E-1	2.289213371E1	2.310184614E1
1.963112162E1	2.699103832E0	-7.944171429E-1	2.292683029E1	2.309882697E1
1.963211849E1	2.639283419E0	-8.626125455E-1	2.295913315E1	2.312642887E1
1.963311584E1	2.243271112E0	-1.123430252E0	2.298066902E1	2.311721241E1
1.963411500E1	2.187039852E0	-1.160519004E0	2.298186493E1	2.311484508E1
1.963510677E1	1.789831281E0	-1.351944804E0	2.291845512E1	2.302795770E1
1.963609115E1	1.712064624E0	-1.512263894E0	2.285145569E1	2.296534638E1
1.963708787E1	1.312463164E0	-1.552941918E0	2.249731827E1	2.258901320E1
1.963809818E1	1.056431174E0	-1.619940877E0	2.247817612E1	2.256122020E1
1.963910193E1	7.776673436E-1	-1.920240164E0	2.208695030E1	2.218390097E1
1.964009912E1	7.166503668E-1	-1.932204247E0	2.204028893E1	2.213642557E1
1.964109578E1	3.661018610E-1	-1.970489502E0	2.133679962E1	2.143072275E1
1.964209308E1	1.052841991E-1	-2.041077614E0	2.129492569E1	2.139277782E1
1.964309058E1	-1.698904037E-1	-2.122433662E0	2.076970100E1	2.087855520E1
1.964408828E1	-2.476571500E-1	-2.208575249E0	2.070509338E1	2.082402532E1
1.964508615E1	-6.496513486E-1	-2.547159672E0	1.978026772E1	1.995417400E1
1.964608417E1	-7.274180651E-1	-2.585444927E0	1.970250130E1	1.988472328E1
1.964708172E1	-1.200000525E0	-2.639283419E0	1.880878258E1	1.903092537E1
1.964807880E1	-1.502692580E0	-2.723032236E0	1.868914032E1	1.894615939E1
1.964907531E1	-1.566102386E0	-3.006581545E0	1.791147423E1	1.822945743E1
1.965007261E1	-1.996810555E0	-3.048455954E0	1.785404587E1	1.822216480E1
1.965106990E1	-2.277967215E0	-3.125026464E0	1.665524292E1	1.709830523E1
1.965206719E1	-2.543570518E0	-3.198007345E0	1.653201103E1	1.702951528E1
1.965306459E1	-2.863012314E0	-3.273381472E0	1.588116360E1	1.646581984E1
1.965406208E1	-3.147758245E0	-3.357130051E0	1.582134342E1	1.647706320E1
1.965505969E1	-3.418147087E0	-3.438486099E0	1.492762375E1	1.569524982E1
1.965605740E1	-3.742374659E0	-3.521038532E0	1.477567959E1	1.564365008E1
1.965705844E1	-4.118047714E0	-3.597608805E0	1.404227924E1	1.506939655E1
1.965806281E1	-4.439882278E0	-3.675375462E0	1.398006630E1	1.512161344E1
1.965906042E1	-4.748556614E0	-3.733999729E0	1.309472179E1	1.442093210E1
1.966005125E1	-5.109872818E0	-3.778266907E0	1.297268772E1	1.444564736E1
1.966104469E1	-5.558526993E0	-3.816552162E0	1.220578861E1	1.394433822E1
1.966204198E1	-5.962913990E0	-3.847658873E0	1.197009563E1	1.391560317E1
1.966303880E1	-6.421139717E0	-3.872783422E0	1.127976608E1	1.354483701E1
1.966403641E1	-6.849454880E0	-3.887140274E0	1.122712421E1	1.371397863E1
1.966503354E1	-7.403393269E0	-3.902693748E0	1.015633583E1	1.316025866E1
1.966603021E1	-7.592426300E0	-3.912265062E0	1.001396275E1	1.316169461E1
1.966702745E1	-8.193024635E0	-3.911068678E0	9.199206352E0	1.292468601E1
1.966802526E1	-8.660821915E0	-3.901497364E0	9.079565048E0	1.314039647E1
1.966902250E1	-9.255437851E0	-3.887140274E0	8.242077827E0	1.298864259E1
1.967001917E1	-9.449256897E0	-3.869194269E0	8.124829292E0	1.304883026E1
1.967101547E1	-1.009771156E1	-3.836891174E0	7.250252724E0	1.300967629E1
1.967201276E1	-1.055474091E1	-3.803391695E0	6.981060028E0	1.321376340E1
1.967300985E1	-1.098425198E1	-3.763910055E0	6.011966705E0	1.307534145E1
1.967400797E1	-1.153220844E1	-3.719642878E0	5.736792088E0	1.340665350E1
1.967500547E1	-1.204905796E1	-3.656233072E0	4.638486862E0	1.341877038E1
1.967600234E1	-1.250010586E1	-3.592823267E0	4.486542225E0	1.375827339E1
1.967699875E1	-1.305404377E1	-3.543770313E0	3.574877024E0	1.399092965E1
1.967799594E1	-1.358764362E1	-3.471985579E0	3.294916868E0	1.440608275E1
1.967898495E1	-1.409611797E1	-3.389433384E0	2.281556368E0	1.467631766E1
1.967996703E1	-1.458664703E1	-3.312862873E0	2.006381750E0	1.509208070E1
1.968096417E1	-1.531406498E1	-3.010170937E0	8.530412912E-1	1.563039970E1
1.968197636E1	-1.574357700E1	-2.958725214E0	6.855437160E-1	1.603384676E1
1.968298104E1	-1.621376610E1	-2.683550596E0	-5.682953596E-1	1.644416658E1
1.968397823E1	-1.665883064E1	-2.624926329E0	-7.764709592E-1	1.688223278E1
1.968497563E1	-1.713261032E1	-2.335394859E0	-2.214557409E0	1.743228815E1
1.968597458E1	-1.749392700E1	-2.293520451E0	-2.571087837E0	1.782998067E1
1.968697208E1	-1.789233208E1	-2.226521492E0	-3.899104595E0	1.844711256E1
1.968796813E1	-1.817468452E1	-2.145165443E0	-4.101297855E0	1.875477370E1
1.968896412E1	-1.842234230E1	-2.063809633E0	-5.117051125E0	1.923086629E1
1.968996130E1	-1.879801559E1	-1.980060697E0	-5.516652584E0	1.969059386E1
1.969095880E1	-1.918445587E1	-1.572084427E0	-6.842276573E0	2.042869416E1
1.969195662E1	-1.947398758E1	-1.521835208E0	-7.006184578E0	2.075183840E1
1.969295422E1	-1.952543259E1	-1.326820135E0	-8.402397156E0	2.129796346E1
1.969395162E1	-1.980180359E1	-1.141376376E0	-8.581858635E0	2.161162796E1
1.969494834E1	-2.007578278E1	-9.403793216E-1	-9.929018021E0	2.241666269E1
1.969594438E1	-2.013201332E1	-7.692924738E-1	-1.011087227E1	2.254150637E1
1.969694104E1	-2.046222305E1	-4.893322289E-1	-1.109910774E1	2.328373275E1
1.969793958E1	-2.050409698E1	-4.235295951E-1	-1.146401310E1	2.349512645E1
1.969893729E1	-2.056391716E1	-2.512463741E-2	-1.286740398E1	2.425789367E1
1.969993417E1	-2.060818481E1	2.153540403E-2	-1.306241894E1	2.439927322E1
1.970093058E1	-2.062134552E1	3.409772217E-1	-1.414397430E1	2.500816198E1
1.970192766E1	-2.058425713E1	4.055834413E-1	-1.445743465E1	2.515737578E1
1.970292464E1	-2.052084732E1	7.728816867E-1	-1.548275852E1	2.571805460E1
1.970392287E1	-2.026242256E1	8.303094506E-1	-1.586321735E1	2.574678323E1
1.970492115E1	-2.005185318E1	1.162911773E0	-1.707877159E1	2.636500747E1
1.970591948E1	-1.984487534E1	1.221535921E0	-1.726541138E1	2.633259685E1
1.970691693E1	-1.940818405E1	1.536192179E0	-1.848575211E1	2.684698355E1
1.970791349E1	-1.911267090E1	1.599601984E0	-1.864128494E1	2.674603559E1
1.970891094E1	-1.878605080E1	1.866401672E0	-1.948954010E1	2.713376739E1
1.970990927E1	-1.844387627E1	1.897508383E0	-1.956012917E1	2.695135920E1
1.971090683E1	-1.799402618E1	2.092523336E0	-2.040000916E1	2.728230206E1
1.971190360E1	-1.753101540E1	2.277967215E0	-2.053998947E1	2.710012552E1
1.971289990E1	-1.696032715E1	2.700300455E0	-2.185484505E1	2.779529765E1
1.971389688E1	-1.641237068E1	2.763710260E0	-2.224966049E1	2.778581289E1
1.971489365E1	-1.575075531E1	3.060420275E0	-2.321755791E1	2.822246375E1
1.971589136E1	-1.508435440E1	3.090330362E0	-2.355016136E1	2.813712831E1
1.971688823E1	-1.417029572E1	3.158525944E0	-2.412204552E1	2.815398101E1
1.971788427E1	-1.361037540E1	3.427718401E0	-2.416631317E1	2.794641774E1
1.971888110E1	-1.286979675E1	3.467200041E0	-2.492244339E1	2.826271978E1
1.971987995E1	-1.214477158E1	3.722035646E0	-2.498106766E1	2.802503822E1
1.972087818E1	-1.120798111E1	3.771088600E0	-2.601835632E1	2.857962238E1
1.972187578E1	-1.064207840E1	3.856033802E0	-2.614398003E1	2.848912987E1
1.972287318E1	-9.667003632E0	4.254438877E0	-2.679722023E1	2.880351057E1
1.972387037E1	-9.035298347E0	4.303491592E0	-2.685225487E1	2.865659170E1
1.972486745E1	-8.054241180E0	4.599005222E0	-2.750669289E1	2.902825871E1
1.972586443E1	-7.481160164E0	4.655236244E0	-2.756890678E1	2.894276426E1
1.972686130E1	-6.677171707E0	4.935196877E0	-2.797568512E1	2.918183935E1
1.972785943E1	-5.894718647E0	4.972285271E0	-2.800798988E1	2.905028100E1
1.972885693E1	-5.010570526E0	5.033302307E0	-2.844826889E1	2.932139069E1
1.972985380E1	-4.460221291E0	5.114658356E0	-2.848774910E1	2.928489633E1
1.973085016E1	-3.712464333E0	5.416153908E0	-2.885385132E1	2.959158412E1
1.973184714E1	-2.973082066E0	5.423332691E0	-2.888136864E1	2.953616781E1
1.973284412E1	-2.297109842E0	5.436492920E0	-2.893999290E1	2.953566248E1
1.973384235E1	-1.701296926E0	5.467599869E0	-2.900938606E1	2.956913153E1
1.973483984E1	-9.523434043E-1	5.516652584E0	-2.907399178E1	2.960806328E1
1.973583662E1	-4.785645306E-1	5.552545071E0	-2.912304497E1	2.965150129E1
1.973683292E1	5.024927482E-2	5.569294930E0	-2.913261604E1	2.966022401E1
1.973782990E1	5.838487148E-1	5.583651543E0	-2.912304497E1	2.965922777E1
1.973882693E1	1.080359459E0	5.587240696E0	-2.906920624E1	2.962099233E1
1.973982401E1	1.477568030E0	5.583651543E0	-2.901058197E1	2.957996346E1
1.974082042E1	1.765903115E0	5.577669621E0	-2.869353294E1	2.928391444E1
